-2.334344	-1.099723	-1.536930	-1.210642	0.810210	1.111756	0.836065	1.563315	0.991885
-2.292090	-1.010162	-1.511250	-1.244291	0.856709	1.143280	0.855224	1.501095	62.075111
-2.267075	-0.973032	-1.575509	-1.223238	0.888845	1.255004	0.799527	1.473095	310.195662
-2.396392	-1.011852	-1.580207	-1.215913	0.890225	1.209186	0.728490	1.572561	213.174326
-2.372129	-1.058818	-1.611652	-1.240094	0.885161	1.266918	0.825208	1.598232	15.798943
-2.334562	-0.967328	-1.539620	-1.391067	0.990176	1.123839	0.828377	1.463835	10501.455105
-2.395237	-0.936645	-1.588305	-1.339653	0.937855	1.178034	0.791476	1.426615	6677.824157
-2.344337	-0.924696	-1.554521	-1.226926	0.986194	1.278299	0.739947	1.440325	1078.410508
-2.280462	-0.990379	-1.683654	-1.348825	0.843492	1.121482	0.713836	1.513265	15084.872159
-2.301498	-1.046695	-1.591776	-1.234727	0.807857	1.137386	0.746439	1.463852	69.318229
-2.219767	-1.091801	-1.563662	-1.384509	0.827174	1.125256	0.856566	1.496524	18370.583243
-2.315144	-0.946447	-1.671557	-1.212074	0.842306	1.124246	0.854483	1.583053	270.507350
-2.278145	-1.093539	-1.599291	-1.349641	0.846261	1.284790	0.886333	1.484368	56.718886
-2.365488	-0.940916	-1.569900	-1.307748	0.840016	1.230868	0.765944	1.521409	4003.466620
-2.233965	-0.984439	-1.654856	-1.370265	0.998618	1.251397	0.887792	1.520926	1385.581588
-2.332745	-1.049899	-1.530110	-1.285520	0.949644	1.149163	0.798663	1.540664	122.785921
-2.268854	-0.989924	-1.550427	-1.348805	0.924280	1.139582	0.871951	1.413735	3009.321142
-2.381030	-1.036542	-1.672005	-1.359415	0.970121	1.254691	0.837247	1.562101	658.836718
-2.317244	-0.937050	-1.578677	-1.211318	0.830712	1.150450	0.824186	1.564760	626.502399
-2.345977	-1.064779	-1.675183	-1.267960	0.808168	1.225726	0.819107	1.527464	30.000131
-2.381724	-1.000617	-1.620441	-1.236532	0.850884	1.262816	0.770654	1.484135	269.534034
-2.345870	-0.949485	-1.626856	-1.203433	0.973676	1.197602	0.866517	1.438856	149.436020
-2.357038	-0.998794	-1.606203	-1.210772	0.944473	1.182598	0.734944	1.443893	276.187832
-2.246737	-1.027890	-1.530641	-1.377976	0.986988	1.118790	0.792756	1.430684	4286.201549
-2.310293	-0.966417	-1.539141	-1.302951	0.928557	1.163663	0.737593	1.497536	3861.426899
-2.295024	-0.903548	-1.689476	-1.308369	0.949072	1.207813	0.792403	1.586033	4973.999603
-2.229094	-1.058445	-1.535953	-1.365542	0.929121	1.224363	0.880446	1.573262	396.107568
-2.200189	-0.900631	-1.574235	-1.271532	0.820258	1.263667	0.896193	1.470613	4391.663010
-2.254351	-1.084474	-1.695304	-1.252300	0.977269	1.118149	0.762724	1.503579	23.400655
-2.228833	-0.939158	-1.652714	-1.377227	0.893691	1.260885	0.834513	1.464273	6500.438997
-2.208169	-0.982764	-1.671182	-1.267396	0.913872	1.256725	0.884889	1.582077	221.123134
-2.340880	-0.991451	-1.670469	-1.301296	0.931403	1.189840	0.880052	1.581843	573.185358
-2.282895	-1.008966	-1.604177	-1.226339	0.853484	1.274804	0.772556	1.536207	144.108497
-2.318812	-0.943482	-1.522217	-1.239174	0.953132	1.186334	0.849003	1.558627	644.452127
-2.353506	-0.941782	-1.602394	-1.273488	0.920161	1.125930	0.842297	1.522311	2753.120157
-2.294524	-0.945836	-1.515737	-1.369772	0.812816	1.209784	0.850688	1.503546	12112.319013
-2.246196	-1.082114	-1.578723	-1.392592	0.834757	1.122625	0.731199	1.485227	36432.554152
-2.352205	-0.911576	-1.637783	-1.203635	0.830133	1.269359	0.702098	1.500900	1403.108596
-2.216877	-0.953707	-1.696808	-1.365306	0.947067	1.118607	0.771780	1.449720	14085.054400
-2.221574	-1.066800	-1.681770	-1.391453	0.858256	1.105319	0.800477	1.437595	41114.822753
-2.355366	-1.073777	-1.653977	-1.363939	0.853555	1.231258	0.728108	1.446885	2078.305327
-2.383866	-1.061338	-1.653491	-1.382567	0.943105	1.115556	0.769273	1.499038	9149.113846
-2.224065	-0.974533	-1.652145	-1.323578	0.868189	1.292597	0.894857	1.496631	989.003751
-2.263441	-1.069002	-1.691589	-1.308101	0.912155	1.144997	0.875637	1.508547	40.662093
-2.229163	-0.928610	-1.606767	-1.373345	0.966816	1.176928	0.789225	1.430795	9034.488748
-2.314816	-1.011994	-1.560027	-1.278180	0.819175	1.224751	0.791368	1.496515	406.208510
-2.214750	-1.074267	-1.630641	-1.387221	0.966145	1.220079	0.807351	1.504385	1293.413791
-2.295014	-1.008862	-1.515625	-1.381422	0.913559	1.172475	0.811151	1.504709	3467.240437
-2.302226	-1.035168	-1.663454	-1.282496	0.968135	1.250291	0.778045	1.565736	265.857091
-2.258137	-0.949509	-1.671808	-1.221625	0.923245	1.139825	0.814913	1.417939	723.089622
-2.397548	-1.086684	-1.595291	-1.213795	0.981742	1.157861	0.856648	1.537808	1.311465
-2.396701	-0.944818	-1.590308	-1.249896	0.810543	1.104420	0.755068	1.420639	4245.953138
-2.268952	-1.033148	-1.539193	-1.235678	0.866658	1.208805	0.896602	1.510626	9.576086
-2.305893	-0.998973	-1.639928	-1.343555	0.950493	1.166697	0.751843	1.454539	3201.619663
-2.307826	-1.036907	-1.570793	-1.286625	0.862733	1.287070	0.889369	1.460685	46.328327
-2.376542	-1.060329	-1.542980	-1.231040	0.900200	1.138032	0.888234	1.424046	3.097316
-2.226318	-1.004990	-1.582264	-1.370381	0.838042	1.181746	0.839535	1.447902	7209.667533
-2.328875	-1.076088	-1.651549	-1.228871	0.835931	1.153693	0.771888	1.560351	13.317779
-2.274905	-0.949243	-1.629587	-1.298823	0.837713	1.189288	0.763672	1.456753	4928.830316
-2.352355	-1.036054	-1.504329	-1.220066	0.800936	1.108366	0.803776	1.427924	25.201428
-2.249382	-1.081486	-1.615183	-1.256694	0.941830	1.232841	0.762519	1.421069	33.553274
-2.240528	-0.996261	-1.632281	-1.228143	0.939836	1.138821	0.721376	1.460041	589.566569
-2.262830	-0.946457	-1.616932	-1.285442	0.844367	1.119558	0.824079	1.440203	4073.228325
-2.202445	-0.949166	-1.666229	-1.234936	0.907801	1.138169	0.866302	1.464956	419.939316
-2.241572	-0.960583	-1.607932	-1.201593	0.839161	1.107314	0.702268	1.558908	1435.744630
-2.304952	-0.935851	-1.537243	-1.391214	0.986016	1.296291	0.833665	1.514758	3424.543436
-2.368638	-1.064630	-1.693809	-1.362956	0.851509	1.117171	0.795414	1.486899	14471.859459
-2.263011	-1.001222	-1.546245	-1.282468	0.815336	1.142726	0.702576	1.526680	2068.142797
-2.237217	-1.029325	-1.542768	-1.304203	0.983546	1.150944	0.737561	1.432822	570.879094
-2.205404	-0.910564	-1.621001	-1.346205	0.840247	1.142884	0.784725	1.434683	29459.427011
-2.340533	-0.976259	-1.550801	-1.399570	0.911675	1.281949	0.845297	1.554697	2847.932434
-2.332074	-1.058601	-1.606773	-1.380341	0.855976	1.122720	0.832548	1.414181	19856.671841
-2.232244	-1.036641	-1.696053	-1.266408	0.974736	1.270142	0.887836	1.555283	32.511170
-2.224523	-1.014702	-1.632890	-1.213849	0.825565	1.153322	0.880140	1.522587	15.148520
-2.364675	-0.943342	-1.503246	-1.349038	0.960151	1.193035	0.721336	1.578803	4586.319013
-2.361477	-0.930239	-1.553209	-1.225819	0.958585	1.256864	0.745812	1.589908	1185.410392
-2.209284	-0.929824	-1.601926	-1.262730	0.921717	1.237092	0.869443	1.547260	1178.783179
-2.344043	-1.023643	-1.631932	-1.328860	0.826248	1.223566	0.817564	1.598471	1015.517871
-2.286735	-1.063964	-1.516829	-1.204518	0.911477	1.191384	0.813388	1.419950	4.335947
-2.234723	-1.029509	-1.501175	-1.250778	0.959090	1.212246	0.817091	1.452799	62.211350
-2.264422	-0.929394	-1.648407	-1.368271	0.881145	1.213851	0.857044	1.490687	11000.052937
-2.209731	-1.043035	-1.672799	-1.348771	0.852989	1.243177	0.866326	1.520423	557.346263
-2.374465	-0.927876	-1.680899	-1.398690	0.921283	1.111341	0.713410	1.443389	35813.019070
-2.257723	-0.938596	-1.646338	-1.205018	0.949667	1.147894	0.758011	1.406404	1568.873965
-2.339066	-1.004973	-1.511752	-1.377831	0.879391	1.135249	0.741110	1.419672	10254.056641
-2.375923	-0.949511	-1.648813	-1.391644	0.999547	1.149598	0.828154	1.427159	9775.974432
-2.291879	-0.929446	-1.666809	-1.293561	0.991553	1.167930	0.768696	1.400076	5649.405635
-2.260895	-0.937076	-1.583301	-1.390053	0.871262	1.249848	0.717087	1.459056	11685.563980
-2.360903	-0.922720	-1.657818	-1.308051	0.871165	1.142820	0.859381	1.575282	8690.980231
-2.397856	-0.991660	-1.682069	-1.272672	0.906409	1.247947	0.717740	1.512595	947.312293
-2.384993	-1.047933	-1.639957	-1.234981	0.992545	1.168745	0.817951	1.437203	26.023708
-2.282462	-0.901812	-1.605861	-1.315406	0.866448	1.237161	0.787301	1.523784	8110.220719
-2.207743	-0.985324	-1.664517	-1.232772	0.968770	1.235702	0.806102	1.521190	291.571443
-2.365445	-0.956192	-1.646214	-1.357295	0.913500	1.114284	0.888237	1.469076	9904.987716
-2.345710	-1.064918	-1.697430	-1.340886	0.920505	1.153920	0.795522	1.547166	550.052944
-2.206455	-0.917613	-1.597862	-1.338807	0.998243	1.281464	0.703572	1.588073	1986.616694
-2.310773	-0.997535	-1.674446	-1.355874	0.886704	1.283009	0.726113	1.463133	1351.057494
-2.204242	-1.074716	-1.659531	-1.262812	0.951590	1.162877	0.820271	1.567778	20.570799
-2.283133	-1.044377	-1.674934	-1.233004	0.891695	1.298524	0.700656	1.464990	134.540649
-2.354456	-0.908487	-1.644562	-1.235393	0.969998	1.149156	0.856596	1.559004	2185.532460
-2.204592	-1.074107	-1.684618	-1.324490	0.852182	1.226446	0.723169	1.516780	536.515048
-2.346309	-0.901696	-1.537990	-1.351871	0.829857	1.112667	0.797221	1.563427	53004.491285
-2.344177	-1.041090	-1.672246	-1.247605	0.956143	1.262244	0.874979	1.584367	18.161013
-2.212743	-1.040720	-1.668085	-1.345739	0.987971	1.125499	0.730062	1.492228	1204.276708
-2.343174	-0.910490	-1.513521	-1.250787	0.990740	1.155486	0.815338	1.553244	3587.251375
-2.244185	-0.996091	-1.614422	-1.362216	0.836279	1.256258	0.861465	1.423722	2525.382627
