-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.350000	3570.057665
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.356122	3545.891572
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.362245	3559.827092
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.368367	3616.324551
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.374490	3565.801548
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.380612	3543.859763
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.386735	3528.886002
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.392857	3585.106410
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.398980	3531.240815
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.405102	3561.985552
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.411224	3524.806513
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.417347	3539.665311
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.423469	3550.075205
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.429592	3590.225490
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.435714	3535.133618
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.441837	3549.610890
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.447959	3525.205244
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.454082	3551.557971
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.460204	3559.770647
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.466327	3550.241804
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.472449	3569.699721
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.478571	3607.656361
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.484694	3595.736281
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.490816	3587.618242
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.496939	3575.179173
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.503061	3546.312198
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.509184	3559.177890
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.515306	3523.991555
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.521429	3545.302966
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.527551	3571.667499
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.533673	3593.363907
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.539796	3497.236565
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.545918	3638.388276
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.552041	3533.624367
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.558163	3482.404149
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.564286	3566.625408
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.570408	3550.329126
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.576531	3513.618533
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.582653	3577.886051
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.588776	3497.641924
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.594898	3530.147351
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.601020	3484.265552
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.607143	3601.299225
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.613265	3569.226290
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.619388	3544.476320
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.625510	3548.905459
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.631633	3529.779769
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.637755	3545.516561
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.643878	3590.234112
-2.070000	-0.900000	-1.440000	-1.170000	0.810000	1.080000	0.720000	1.650000	3597.171110
