-2.383630	-1.094782	-1.579130	-1.231942	0.883756	1.260532	0.818858	1.525328	3.263252
-2.244672	-0.957308	-1.603920	-1.311640	0.849879	1.185738	0.708467	1.491533	5449.693741
-2.309848	-0.912387	-1.642694	-1.398236	0.908251	1.251428	0.888648	1.444686	17695.836052
-2.240469	-1.084721	-1.691093	-1.201429	0.953193	1.246734	0.736660	1.565007	8.449725
-2.347939	-1.089276	-1.596409	-1.320783	0.826688	1.184493	0.744032	1.509672	585.161996
-2.326339	-1.002438	-1.642891	-1.242641	0.891485	1.188749	0.857950	1.487319	80.997307
-2.247548	-1.051737	-1.522938	-1.227045	0.806525	1.238578	0.887420	1.433195	5.587952
-2.333003	-0.906198	-1.649945	-1.288916	0.858308	1.196634	0.706774	1.439346	7442.355790
-2.315846	-0.963236	-1.589806	-1.253253	0.878083	1.185626	0.711911	1.420881	2473.961960
-2.233113	-0.916325	-1.611302	-1.356728	0.901106	1.126801	0.887117	1.575181	21118.241795
-2.393180	-1.023088	-1.637569	-1.350914	0.936058	1.199392	0.764964	1.562314	1892.448992
-2.327793	-0.977817	-1.522002	-1.380220	0.867506	1.189960	0.846258	1.553011	5895.813365
-2.353318	-0.916973	-1.610998	-1.223875	0.887747	1.131076	0.737191	1.529345	6020.635302
-2.271199	-0.925280	-1.555783	-1.256154	0.987866	1.237103	0.803813	1.591419	1584.742757
-2.370538	-0.922353	-1.578455	-1.343903	0.835616	1.261566	0.873160	1.553804	9587.397408
-2.335335	-0.984679	-1.591704	-1.339919	0.951152	1.125287	0.768629	1.550469	5502.809051
-2.270826	-1.043259	-1.642686	-1.204353	0.846794	1.257437	0.872389	1.570591	3.712208
-2.200520	-1.003819	-1.637548	-1.208223	0.959801	1.274407	0.822365	1.493658	48.908155
-2.327365	-0.935686	-1.526315	-1.294511	0.868812	1.140145	0.828154	1.489467	5638.149352
-2.218343	-1.010179	-1.557463	-1.382984	0.956835	1.165786	0.856130	1.518476	3801.102062
-2.363747	-1.034607	-1.618529	-1.395600	0.827715	1.284390	0.799909	1.536300	2459.836406
-2.362295	-1.035599	-1.564707	-1.284900	0.825790	1.254727	0.767115	1.403737	306.037447
-2.318840	-1.092673	-1.510488	-1.379312	0.897501	1.176019	0.771470	1.453588	930.602404
-2.341798	-0.993549	-1.679316	-1.220625	0.852183	1.143432	0.789864	1.488342	184.747647
-2.276628	-0.984057	-1.511626	-1.246112	0.855311	1.274821	0.731743	1.554830	477.686732
-2.308961	-1.024275	-1.530414	-1.354784	0.822442	1.100825	0.789266	1.580505	12147.922567
-2.318708	-1.058395	-1.535881	-1.356536	0.977238	1.197536	0.833937	1.483475	502.786338
-2.392454	-0.991583	-1.617797	-1.249447	0.945681	1.292661	0.794853	1.474110	292.766543
-2.393789	-0.965659	-1.673062	-1.361961	0.848842	1.285132	0.799868	1.454166	3399.028601
-2.371093	-0.904591	-1.657251	-1.251025	0.871773	1.298532	0.818577	1.478278	1316.767250
-2.272889	-0.908124	-1.677541	-1.385173	0.969308	1.292182	0.861538	1.518718	6981.796353
-2.307884	-1.067842	-1.630593	-1.364517	0.962659	1.117804	0.780000	1.402473	1373.573717
-2.246457	-0.940184	-1.610701	-1.322905	0.841093	1.297935	0.753014	1.440202	3093.143396
-2.249516	-1.093474	-1.622268	-1.207035	0.941598	1.268864	0.796131	1.404956	2.792578
-2.213553	-1.036709	-1.500953	-1.290305	0.801160	1.152094	0.843375	1.475754	120.571518
-2.392970	-0.917940	-1.542074	-1.367873	0.828448	1.156511	0.894416	1.416306	31714.963083
-2.303697	-0.914233	-1.659711	-1.226666	0.999578	1.296066	0.724014	1.593452	786.781527
-2.337345	-1.058913	-1.602907	-1.371633	0.813266	1.139778	0.719775	1.587223	20396.605210
-2.238196	-1.024169	-1.676304	-1.212961	0.814984	1.238306	0.820452	1.510587	25.492664
-2.280797	-1.091184	-1.588220	-1.388629	0.883294	1.161421	0.750723	1.583265	9894.732794
-2.373801	-1.063521	-1.548596	-1.309884	0.857624	1.104889	0.715843	1.441376	513.769885
-2.249242	-0.956913	-1.661498	-1.227741	0.894023	1.220823	0.797058	1.540489	700.817353
-2.363321	-0.904355	-1.674994	-1.384701	0.849559	1.265745	0.769162	1.429643	34049.561444
-2.337821	-1.006439	-1.572760	-1.390371	0.822367	1.184613	0.875143	1.580397	10258.026576
-2.274528	-0.940195	-1.669173	-1.379124	0.914602	1.265802	0.881945	1.586706	5233.483632
-2.209907	-0.909953	-1.607600	-1.300459	0.920697	1.110333	0.849252	1.541504	12209.942910
-2.205488	-0.973566	-1.556399	-1.275956	0.926360	1.156657	0.757995	1.446126	2204.602210
-2.295636	-0.940217	-1.694347	-1.268965	0.802494	1.268351	0.724491	1.516652	2101.464621
-2.399646	-1.075331	-1.635145	-1.390257	0.874410	1.219682	0.795152	1.484569	3728.879248
-2.389474	-1.021144	-1.687873	-1.393919	0.859591	1.201691	0.817989	1.583908	7982.698594
-2.380765	-0.983345	-1.615005	-1.274799	0.930227	1.109642	0.877162	1.576717	368.950731
-2.322795	-1.090259	-1.618794	-1.329721	0.931945	1.162618	0.810715	1.544740	119.461238
-2.235025	-0.925066	-1.650060	-1.370861	0.837605	1.190611	0.771710	1.579175	22869.362715
-2.235825	-1.076979	-1.559923	-1.229856	0.894808	1.137415	0.741272	1.595174	21.007607
-2.200106	-1.048844	-1.628766	-1.282687	0.825502	1.278272	0.798551	1.437515	113.227136
-2.222914	-1.016476	-1.636416	-1.231805	0.935472	1.197030	0.898106	1.516135	15.697737
-2.318220	-1.002319	-1.540580	-1.384174	0.886518	1.115661	0.825958	1.527125	18970.965110
-2.338204	-0.913680	-1.525380	-1.212262	0.818451	1.235119	0.726423	1.529766	2326.216517
-2.330489	-1.054820	-1.585775	-1.372108	0.971400	1.202586	0.803649	1.552422	1277.658218
-2.352384	-0.966472	-1.515962	-1.351709	0.815656	1.219646	0.738659	1.426959	4912.682177
-2.241025	-0.905748	-1.630699	-1.294137	0.830734	1.121281	0.882758	1.495085	10855.528775
-2.314441	-1.000534	-1.602784	-1.220265	0.999985	1.270778	0.838423	1.454929	60.275046
-2.344002	-0.940783	-1.679859	-1.286227	0.921005	1.278576	0.830579	1.554458	1086.166846
-2.346998	-0.973956	-1.626956	-1.218947	0.822121	1.131872	0.785827	1.520848	380.309542
-2.347228	-0.973912	-1.578538	-1.381114	0.952196	1.241481	0.763288	1.474162	2769.328921
-2.330770	-1.006417	-1.536974	-1.254302	0.822235	1.180494	0.770907	1.419452	381.279805
-2.202329	-1.002576	-1.555709	-1.212938	0.945632	1.201508	0.862182	1.429429	25.796180
